text,toxicity,id,parent_id,url,date,,,,
1:39:26 top!,1,0,4,,1 year ago,,,,
Υπουργός αξιζει,1,0,4,,2 months ago,,,,
γπουργε αξιζεις,1,0,4,,4 months ago,,,,
υπουργός αξιζει,1,0,4,,3 months ago,,,,
"ωραιες γραβατες , το βιντεο εχει θεμα ασυνχρονιζεται το βιντεο με τον ηχο και πολλες φορες δειχνει αλλο καρε με αλλον ηχο",1,0,4,,8 years ago,,,,
1:37:45 εδώ γελάει και το παρδαλό κατσίκι ααα ρε άδωνι με έκανες και γέλασα,1,0,4,,3 years ago,,,,
Έχει δίκαιο ο Άδωνης που λέει ΕΓΏ ΜΠΟΡΩ ΝΑ ΝΙΚΉΣΩ ΤΟΝ ΤΣΊΠΡΑ Να γιατί: Ο Τσίπρας από βήματος Βουλής ευχήθηκε στον Μεϊμαράκη να είναι αυτός στο μέλλον που θα συζητάει μαζί του για όλα τα ζητήματα και θα συνεργαστούν για το καλό της χωρας,1,0,4,,8 years ago,,,,
"Σε μια στιγμή ""ευφάνταστης"" και ευρηματικής ερώτησης του κ. Χατζηνικολάου, προς τον Άδωνι Γεωργιάδη, αναφορικά με το αν οι ιδεολογίες γεννούν δουλειές ή όχι (ήταν η αμέσως προηγούμενη επισήμανση του Άδωνι Γεωργιάδη), η κα Λώρα Ιωάννου, έσπευσε να υπερθεματίσει υπέρ Χατζηνικολάου και μάλιστα, χαχάνιζε από πάνω.
Όταν όμως,  αμέσως και μέσα σε μία πρόταση ο Άδωνις Γεωργιάδης, εξήγησε ότι οι ιδεολογίες ρυθμίζουν τις οικονομίες και εκείνες με την σειρά τους και ανάλογα με το μοτίβο των κατευθύνσεων τους, γεννούν δουλειές ή όχι τελικώς, της κόπηκε το γελάκι, αμέσως!!!
Φαίνεται, από την απόλυτη πεποίθηση που είχε προηγουμένως (και σε όλη της την ζωή), και που αποτόμως της έκοψε τον ρου (υποτιθέμενο σωστό), που νόμιζες ότι είχε...",1,0,4,,4 years ago,,,,
Νομιζω οτι εχει βρει τον μαστορα του μπραβο στον κ. Χατζηνικολαου,1,0,4,,1 year ago,,,,
52:05,1,0,4,,5 months ago (edited),,,,
Έχει δίκαιο ο Άδωνης που λέει ΕΓΏ ΘΑ ΝΙΚΉΣΩ ΤΟΝ ΤΣΊΠΡΑ Ιδού η απόδειξη: Ο Τσίπρας από βήματος της Βουλής ευχήθηκε στον Μεϊμαράκη να είναι για πολλά χρόνια αυτός με τον οποίον θα συζητάει μαζί του και θα συνεργάζονται για το καλό της χωρας,1,0,4,,8 years ago,,,,
Δηλωσιας...,1,0,4,,3 years ago,,,,
Σωστος,1,0,4,,4 months ago,,,,
1:38:25 egkefaliko se ekseliksh,1,0,4,,8 years ago,,,,
τσίρκο Μετρανο,1,0,4,,4 years ago,,,,
"Φοβερός δημοσιογράφος ο κ. Χατζηνικολαου....
Στο 52.05"", αναφέρει, στον Αδωνι Γεωργιάδη <<επίσης, στείλατε 4.000 γιατρούς στα σπίτια τους>>.  Και ο Άδωνις Γεωργιάδης, επί της ουσίας τον αποδομεί, αποδεικνυοντας στο αμέσως επόμενο λεπτό, ότι έπρεπε να κρατήσουν μια από τις δύο δουλειές που είχαν μέχρι εκείνη την στιγμή, και την ίδια ακριβώς στιγμή, 1000 νέοι γιατροί, που προηγουμένως δεν είχαν ΚΑΜΙΑ δουλειά, τώρα έχουν.
Πραγματικά, τρομερός δημοσιογράφος, και μάλιστα, φοβερά ενημερωμένος...",1,0,4,,4 years ago,,,,
Τώρα πιά ο κόσμος θέλει μόνον αλήθειες και αλήθειες λέει μόνον ο Αδωνις !!!,1,0,4,,8 years ago,,,,
ΑΥΤΟΣ ΔΕΝ ΕΙΝΑ ΠΟΛΙΤΗΣ ΤΟΝ ΑΧΡΙΣΤΟΝ ΒΙΒΛΊΩΝ! ΕΒΡΕ ΠΟΥ ΕΠΕΣΕΣ Ελλάδα!,3,0,4,,1 year ago,,,,
"τι αηδιες λεει , ελεος!",3,0,4,,2 years ago,,,,
megale Adoni,1,0,4,,1 year ago,,,,
ων,1,0,4,,3 years ago,,,,
"Adonis .Georgiadis is the Man  
Your like him or not .Who cares
The guy is genius and charismatic
We Love Adonis 🇬🇷🇬🇷🇬🇷",1,0,4,,3 years ago,,,,
Αληθινός..,1,0,4,,4 years ago,,,,
Ο Γεωργιαδης είναι ο ποιο ευφυής πολιτικός που έχει περάσει από Την Ελλάδα μετά την κλασική εποχή 400 πχ,1,0,4,,3 years ago,,,,
Kai oi dyo ta idia skta einai...,3,0,4,,3 months ago,,,,
H ELLADA PAEI KATA DIAOLOU KAI AYTOI ASXOLOUNTE  ME TO DEKSIA. KAI ARISTERA...,3,0,4,,3 months ago,,,,
Xestike  epano tou o Adwnis  ..me to vivleio.......An den gyreves  sygnwmi .. den tha eisouna tipota twra.....,2,0,4,,3 months ago,,,,
O Άδωνις Γεωργιάδης στο μάθημα της Ιστορίας για την Μακεδονία και τον Φίλιππο (1ο μέρος),1,5,0,https://www.youtube.com/watch?v=b_6KFrKOznA,5 years ago ,,,,
ΜΑΘΗΜΑΤΑ ΙΣΤΟΡΙΑΣ - ΒΥΖΑΝΤΙΟ,1,6,0,https://www.youtube.com/watch?v=jPVnHTpGTxw,5 years ago ,,,,
Εξαιρετικός ιστορικός και στην παρουσίαση της και ο τρόπος έκφρασης της διδασκαλίας του. Συγχαρητήρια,1,0,6,,1 year ago,,,,
Αγάπησα την ιστορία από αυτές τις διαλέξεις. Ο καθηγητής παίζει πολύ σημαντικό ρόλο! Συγχαρητήρια κύριε Γεωργιάδη.,1,0,6,,1 year ago,,,,
Διαφωνω σε πολλα μαζι του αλλα στην ιστορια και τη παρουσιαση της θα επρεπε να τον δει ολη η ελλαδα.Συνχαρητηρια,1,0,6,,2 years ago,,,,
"πολύ καλό μάθημα, διαδραστικό, με πολλές πληροφορίες, χιούμορ και συμπεράσματα!",1,0,6,,5 years ago,,,,
ΕΙΜΑΙ ΠΟΛΙΤΙΚΑ ΑΠΕΝΑΝΤΙ ΣΟΥ ΑΛΛΑ Η ΠΑΡΟΥΣΙΑΣΗ ΣΟΥ ΗΤΑΝ ΕΞΑΙΡΕΤΙΚΗ!!!,1,0,6,,3 years ago,,,,
"Αν κ γενικά δε τον παω καθόλου, μπορω να πω οτι εδω μαρεσε παρα πολυ οπως τα ειπε κ τα παρουσίασε.",1,0,6,,2 years ago,,,,
Ωραιος!! Πολυ καλη παρουσιαση!,1,0,6,,2 years ago,,,,
Συγχαρητήρια τέτοιους Καθηγητές χρειάζεται η Ελλάδα να ανοίξουν τα μυαλά των Ελλήνων!!Αν ξέραμε το μεγαλείο της Ρωμιοσύνης θα μασταν πολυ διαφορετικά σήμερα αλλά που τέτοια μυαλά εμεις που ακόμα ζούμε το σύνδρομο του εμφυλίου!! Καταστρέψαμε και τους εαυτούς μας  αλλα και όλους τους αδερφούς ομόθρησκους λαούς που μεγαλούργησαν αιωνες μαζί μας γιατί  μας πίστεψαν αλλά δυστυχώς πολλοί  έσβησαν δεν υπάρχουν  και άλλοι χαροπαλεύουν οπως αυτοί στην Μες.Ανατολή!!και σε πολλά μέρη της Μεσογείου αλλά  και της Μαύρη.Θαλλασσας!!,1,0,6,,2 years ago (edited),,,,
"Μπράβο πολύ σωστή και λογικά διαμορφωμένη απάντηση Χαρίλαε! Φαίνονται αμέσως τα ιδεολογικά εργαλεία ιστορικής ερμηνείας του Βασίλη Πασχάλη. Δυστυχώς έτσι δεν γίνεται Ιστορία, γίνεται διαφώτιση ή προπαγάνδα! Τώρα Αριστερή , Αρχαιολατρική ?Δεν ξέρω!",1,0,6,,5 years ago,,,,
"ένας ιστορικός που λείπει από την Ελληνική παιδεία... ένας δάσκαλος που διδάσκει σαν παραμύθι την Ελληνική Ιστορία... απλή, εμπεριστατωμένη, με χιούμορ, απόλυτα κατανοητή... σε ευχαριστούμε Άδωνη... πιστεύω ότι τα μαθήματα ιστορίας που παραδίδει ο Άδωνης θα έπρεπε να τα ανεβάζετε ολόκληρα στο youtube, για να μπορούν να τα παρακολουθήσουν και αυτοί, που για οικονομικούς λόγους δεν μπορούν να γραφτούν στα μαθήματα...",1,0,6,,2 years ago,,,,
Μακάρι να είχαμε καθηγητές σαν τον Άδωνι στα σχολεία μας. Θα αγαπούσαμε τα Αρχαία Ελληνικά και την Ιστορία μας και δεν θα τα βλέπαμε σαν μαθήματα-αγγαρεία.,1,0,6,,5 years ago,,,,
Θα ηταν εξαιρετικός καθηγητής ο Αδωνης.... Τρομερές γνώσεις και δεν σε κουράζει καθολου!,1,0,6,,3 years ago,,,,
Αυτός είσαι ρε Μέγα Άδωνι.,1,0,6,,3 years ago,,,,
Καταπληκτικά βιντεο και με το απαραιτητο χιουμορ. Συνεχισε Αδωνη.,1,0,6,,5 years ago,,,,
"κ.Γεωργιάδη είστε εξαιρετικός στην αφήγηση της ιστορίας. Ομολογώ ότι ,όπως και τις διαλέξεις για τον Μ.Αλεξανδρο , ο λογος σας με έπεισε να παρακολουθήσω με προσοχή όλη σας τη διάλεξη .
Συμφωνώ σχεδόν σε όλα όσα είπατε για το Βυζάντιο. Έχω ωστόσο τις ενστάσεις μου
1. Δε συμφωνώ ότι το Βυζάντιο είναι αυτοκρατορία. Πρόκειται για κοσμοσυστημα με πολεοκεντρικη δομή, με την Κωνσταντινούπολη στο ρόλο της μητρόπολης. 
2.Σε καμία περίπτωση δεν πρέπει να ταξινομείται στον μεσαίωνα, καθώς ουδέποτε υπήρξε φεουδαρχικο ή θεοκρατικό όπως αναφέρατε. Αντίθετα,
οι κάτοικοι του Βυζαντίου είναι πολίτες και όχι δουλοπάροικοι όπως στη δυση.
(Πως μπορούν άλλωστε να κάνουν στάσεις ή να αμφισβητούν ανοικτά τον βασιλιά τους;)
3.Δεν μπορώ να αντιληφθώ τον ισχυρισμό σας ότι η αναγεννησιακή δύση είναι ανώτερη πολιτισμικά από το Βυζάντιο.",1,0,6,,1 year ago,,,,
"Εξαίρετη ανάπτυξη και παρουσίαση του θέματος..!! 


 και",1,0,6,,3 years ago,,,,
"Ξεχαστε  ότι είναι πολιτικος,σαν δάσκαλος εδώ-καθηγητης είναι εξαιρετικος,κατεχει τρομερες γνωσεις και είναι φοβερα μορφωμένος!",1,0,6,,5 years ago,,,,
"Η ιστορική επιστήμη λόγω έλλειψης στοιχείων  αφήνει πολλά περιθώρια για προσωπικές ερμηνείες. Βασικά ερμηνεύει κάποιος τα γεγονότα ανάλογα με τις πεποιθήσεις του. Ειδικότερα στην τριβή χριστιανισμού-ελληνισμού ο Γεωργιάδης τάσεται φανερά υπέρ του πρώτου (εντάξει πολιτικός ειναι ο άνθρωπος, θέλει να επανεκλεγεί), ενώ άλλοι το βλέπουν αλλιώς.",1,0,6,,4 years ago,,,,
Αμείωτο ενδιαφέρον καθ'όλη τη διάρκεια,1,0,6,,5 months ago,,,,
"Bravo professore, poli sosta'",1,0,6,,2 years ago (edited),,,,
Φοβερή αφήγηση της ιστορίας και συζήτηση. Ευχαριστώ για το βίντεο.,1,0,6,,5 years ago,,,,
ΑΔΩΝΑΡΟΣ !!!,3,0,6,,5 years ago,,,,
"Στο επεισόδιο του Νικηφόρου Φωκά με τον Λιουτπράνδο, ο δεύτερος μπήκε φυλακή γιατί αποκάλεσε τον Γερμανό Όθωνα ""Αυτοκράτορα Ρωμαίων"" (όχι σκέτο Αυτοκράτορα) και τον Νικηφόρο ""Αυτοκράτορα των Γραικών (Ελλήνων)"". Και το ερώτημα είναι: ο Άδωνις δεν το γνωρίζει αυτό ή διαστρέβλωσε επίτηδες το περιστατικό, ώστε να μη φανεί ότι οι Βυζαντινοί θεωρούσαν τη ρωμαϊκή ταυτότητα πολύ σημαντικότερη από την ελληνική; 
Παρακάμπτω την επική κοτσάνα ότι ο ""Ρωμαίος"" ήταν όπως ο ""Ευρωπαίος"", γιατί ο Άδωνις δεν είναι ο μοναδικός που αγνοεί την εθνοτική διάσταση του ονόματος (μπορεί όλοι οι κάτοικοι της αυτοκρατορίας να ήταν Ρωμαίοι πολίτες, ""Γένος Ρωμαίων"" όμως ήταν μόνο οι ελληνόφωνοι και όχι οι Αρμένιοι, οι Σλάβοι κ.λ.π.)",1,0,6,,5 years ago (edited),,,,
ΑΔΩΝΑΡΟΣ για πάντα!!!!,3,0,6,,5 years ago,,,,
Μπράβο πολύ καλό βίντεο συνεχίστε έτσι κύριε Γεωργιάδη,1,0,6,,3 years ago,,,,
"Όπως έχω γράψει  και σε άλλο βίντεο του Άδωνι σαν αφηγητής ιστορικός είναι σχεδόν άφταστος . Να λέμε αλήθειες ...
Μιλάει σχεδόν 2 ώρες με τον ίδιο σχεδόν στόμφο , ακούραστα ΚΑΙ δε βαριέσαι...είναι απίστευτο. !
 ΑΛΛΑ ,επιμένω όπως και στο άλλο βίντεο ότι χρειάζεται να παραθέτει βιβλιογραφία,..οι χρονολογίες , τα ονόματα , τα γεγονότα που αναφέρει είναι ακριβή , χωρίς καμία εξαίρεση...
Όμως τα στολίδια που χρησιμοποιεί , αυτό το έξτρα αλατοπίπερο που δείχνει βαθιά γνώση , χρειάζεται πηγές για να πειστεί ο ακροατής για το κύρος των δηλώσεων του και των λεγόμενων του γενικά...
Κατά τα άλλα ειλικρινά ΜΠΡΑΒΟ  !

Υγ : Η ξανθούλα προς το τέλος , τι φάση. ??
Θέλει να ακυρώσει όλα τα ανέκδοτα που κυκλοφορούν χρόνια ολόκληρα για τις ξανθιές. ??",1,0,6,,1 year ago (edited),,,,
σαν πολιτικο τον στηριξα επι καρατζα..μετα δεν μου αρεσε καθολου η στροφη του προς Νδ και λοιπων ..αλλα δεν παυει να γνωριζει πολυ ελληνικη ιστορια  και για αυτο τον παρακολουθω ανελλιπως .στην ελληνικη αγωγη..σπανιο στις μερες μας να διδασκομαστε σωστα και επι της ουσιας  πραγματα για τους προγονους μας...,1,0,6,,5 years ago,,,,
Οι Γάλλοι και οι Γερμανοί ξαναέγραψα την ιστορία διαστρεβλονοντα στην οι Ρωνη ιδρύθηκε από Έλληνες και τον Καρλομαγνο που έγραψε τα ψέματα τον   επίπληξη μέχρι και ο Γάλλος βασιλιάς αλλά δυστυχώς η Τουρκοκρατία ήταν πολύ μεγάλη σε διάρκεια πού τα ξεχάσαμε  όλα,1,0,6,,2 years ago,,,,
11:07 ελάτε  Σφύζει από ομορφιά η αίθουσα..,1,0,6,,4 years ago,,,,
Πετάει και το καρφί για τον ΣΥΡΙΖΑ..αυτά συμβαίνουν όταν κανεις μάθημα ιστορίας και μπλεκεις την πολιτική,3,0,6,,4 years ago,,,,
Αυτό το ξανθό με το ροζ ολλα τα λεφτα!,1,0,6,,4 years ago,,,,
Εκει σε θέλουμε κύριε Γεωργιαδη,1,0,6,,10 months ago,,,,
"ουυπς ένα λάθος οι τσαροι της Ρωσιας ξεκινησαν μετα το 1550  που δεν υπήρχε βυζαντιο, της βουλγαριας ηταν πιο παλια απο το 800+",1,0,6,,5 years ago,,,,
"Εχω πάθει πλάκα με αυτά που ακούω, που γίνονται αυτά τα μαθήματα;",1,0,6,,4 years ago,,,,
"''Και η Αγία Ελένη, την έβρασε''
Αγία, όχι αστεία!!!",1,0,6,,5 years ago,,,,
"Ξέρει πολλά, αλλά γνώσεις που μεταλαμπαδευεσαι από αυτόν δεν μπορείς να τις τοποθετήσεις σε σοβαρή συζήτηση διότι τα λέει χοντροκομμένα, του καφενείου που λέμε. Ωστόσο είναι καλός για να σου ανοίξει τους ορίζοντες και να διαβάσεις περαιτέρω!",1,0,6,,3 years ago (edited),,,,
46:50 Μάλλον για κλάματα είναι αυτό παρά για γέλια...,1,0,6,,2 months ago,,,,
Rome:Total War,1,0,6,,3 years ago,,,,
Η απόδειξη ότι πολλοί άνθρωποι ασχολούνται με λάθος επάγγελμα,1,0,6,,1 year ago,,,,
Ο νεοτερος Ελληνισμος γεννηθηκε και στα Ελληνιστικα βασίλεια.,1,0,6,,3 months ago,,,,
Λαθος Αδωνη. ο Κωνσταντίνος Παλαιολόγος στην τελευταία ομιλία μιλούσε ως απόγονος Ελλήνων και Ρωμαίων προς απογόνους Ελλήνων και Ρωμαίων.,1,0,6,,5 years ago (edited),,,,
δυστυχως δεν ακουγονται τα σχολια του κοινου,1,0,6,,5 years ago,,,,
Και όμως κινείται,1,0,6,,1 year ago,,,,
πολύ εποικοδομητικό κύριε Γεωργιάδη. Μόνη παρατήρηση όταν λέτε Αλήθειες μην τις λέτε μέσα από τα δόντια....,3,0,6,,7 months ago,,,,
5:26 Φυτώριο,1,0,6,,2 years ago,,,,
"ΣΥΓΝΩΜΗ ΠΟΥ ΤΟ ΡΩΤΑΩ ΑΥΤΟ ΕΔΩ, ψάχνω όμως την απάντηση και δεν μπορώ να την βρώ πουθενά...! Η απορία μου είναι πώς γίνεται τα χρόνια Πρό Χριστού να μετρώνται ανάποδα (εφ' όσων δεν γνωρίζαμε την ημερομηνία έλευσης του Χριστού). Μπορεί κανείς να μου απαντήσει αυτό το ερώτημα? Ευχαριστώ!! Κώστας.",1,0,6,,4 years ago,,,,
"Αν και ενδιαφερουσα διαλεξη, πολυ κακη αρθρωση . Χρειαζεστε μαθηματα φωνητικης.",3,0,6,,1 month ago,,,,
"Πρέπει να διορθώσει κάπως την ομιλία του , λίγο πριν τελειώσει κάποια πρόταση χάνεται μέσα στις λέξεις , μιλάει γρήγορα και δεν καταλαβαίνεις τίποτα.",3,0,6,,3 years ago,,,,
Τον γεωργιαδη!!!σοβαρα τωρα!.μαθημα πολιτισμου απο τον γεωργιαδη,3,,,0,6,,2 months ago,,
"Ποιος οφείλεται για το κενό της εξέλιξης των επιστημών δεν μας λέτε όμως. 
Πόσα επιστημονικά βιβλία κάηκαν; Ποιοι τα έκαψαν;",1,0,6,,1 year ago,,,,
Μαγκες οσοι μπορειτε και δεν τα παρακολουθητε απλα χανετε....,1,0,6,,5 years ago,,,,
Πολύ σωστά δεν είμαστε συνεχιστές των αρχαίων Ελλήνων αλλα αυτο που είπε ο καθηγητής.Ειμαστε Ρωμιοί.,1,0,6,,5 years ago,,,,
"Επειδή πολλες φορες αναφέρει την Κωνσταντινούπολη ως νέα Ρωμη να πουμε οτι η Κωνπολη δεν έφτασε ποτέ την Ρώμη σε χλιδή και μεγαλοπρέπεια. 
Πράγμα που φαίνεται ακόμα και σήμερα",1,0,6,,1 year ago,,,,
"Στην αρχή τι θέλει να πει ο ποιητής; Ότι δεν υπάρχει συνέχεια από την αρχαιότητα; Όταν τα λένε άλλοι τους λέμε εθνομηδενιστες, τώρα πως αποκαλείται αυτό που είπε ο Άδωνις;",1,0,6,,11 months ago,,,,
"Μαθήματα Ιστορίας | Μ. Αλέξανδρος, υϊός Διός",1,7,0,https://www.youtube.com/watch?v=Gy11gPAD8nQ,1 year ago ,,,,
εξαιρετικη αναλυση ας ελπισουμε να συνεχιστει για τον Μ.Αλεξανδρο,1,0,7,,1 year ago,,,,
"Τρομερή αφήγηση, συγχαρητήρια κύριε Άδωνη Γεωργιάδη!",2,0,7,,1 year ago,,,,
"Είτε διαφωνεί, είτε συμφωνεί κάποιος με τις πολιτικές επιλογές του κ. Γεωργιάδη,ως ιστορικός είναι εκπληκτικός.
 Πραγματικά καθηλώνει... Οι λεπτομέρειες,οι παρενθέσεις που παραθέτει, όσο κι αν έχεις διαβάσει , θα μάθεις κάτι που δεν είχε τονιστεί.
 Μαζί με το μάθημα για τον Φίλιππο και τον νεαρό Αλέξανδρο, είναι μακράν οι καλύτερες ιστορικές εκπομπές. Σας ευχαριστούμε.",2,0,7,,1 year ago,,,,
Καθηλωτικός!! Κρίμα που τα Ελληνόπουλα δεν διδάσκονται τίποτε σχεδόν για τον Μ.Αλέξανδρο!,2,0,7,,1 year ago,,,,
"Πολλά, πολλά Συγχαρητήρια!!!",2,0,7,,1 year ago,,,,
Τον εχω παρακουθησει εκ του συνεγγυς σε μαθηματα Ιστοριας. Εναι εξαιρετικος. Οι απιστευτες γνωσεις Ιστοριας τον βοηθουν να εχει εξαιρετικά επιχειρηματα σε ολες τις  τηλεοπτικες εμφανίσεις του.. Το απολαμβανω παντα.,1,0,7,,10 months ago,,,,
"Κύριε Γεωργιάδη σας ευχαριστώ τα μάλα και από καρδιάς για τον τόσο μεγάλο όγκο πληροφοριών εξιστόρησης γεγονότων της Αρχαίας Ελληνικής Ιστορίας και Πολιτισμού και ιδιαίτερα για την περίοδο της εκστρατείας κατακτήσεως, του Μεγάλου Αλεξάνδρου, του ως τότε γνωστού κόσμου. 
Επίσης σας συγχαίρω για το επίπεδο γνώσης και χρήσης της Ελληνικής γλώσσας.",1,0,7,,8 months ago,,,,
"Συνεχίστε την εξαιρετική σας δουλειά. Εύγε!! 
Ευτυχώς υπάρχουν κάποιοι που ακόμα προσπαθούν να μάθουν ιστορία στον Έλληνα",1,0,7,,1 year ago,,,,
"Μπράβο,υπέροχο μάθημα!",1,0,7,,2 months ago,,,,
"Αν και πολιτικά δεν συμφωνώ με τον κύριο, εκτιμώ απίστευτα τις γνώσεις του και το λέγειν του ως προς τον Αρχαίο Ελληνικό πολιτισμό. Μακάρι οι νέοι να παραδειγματιστούν",2,0,7,,1 year ago,,,,
Πόσα σημαντικά πράγματα λέτε!Συνεχίστε την προσπάθεια! Μπράβο!,1,0,7,,1 year ago,,,,
Καταπληκτικό,1,0,7,,4 months ago,,,,
Πολύ γλαφυρή περιγραφή με εύστοχα σχόλια και επεξηγήσεις. Θα χαιρόμασταν  να βλέπαμε αντίστοιχα μαθήματα για τη σύγχρονη ιστορία του 20ου αιώνα και όχι μόνο.,1,0,7,,1 year ago,,,,
"Φανταστικό!
Το περιμέναμε καιρό!",1,0,7,,1 year ago,,,,
"Ο κ Γεωργιαδης είναι τρομερός γνώστης και ακόμα καλύτερος αφηγητής καθώς σε καθήλωνει σε κανει να αγαπας την ιστορια να θες να την μελετησεις σε βαθος.Στην συγκεκριμενη ομίλια στο μονο που διαφώνω ειναι λιγο στην περιγραφη του τροπου παταταξης του στρατευματος και στην στραγικη που απο οτι εχω διαβάσει διάφερει.Για αρχή η μακεδονικη φάλαγγα αποτελουνταν απο απο 16 στιχους και 16 ζυγους δλδ 256 ατομα, είναι πρακτικα αδύνατων να πολεμουν μισοι μπροστα και μισοι πισω στην ιδια παραταξη θα ειχαν σφαχτει μόνοι τους καθως απο απο την τριτη σείρα και πισω επειδη το βάρος της σαρισσας ήταν μεγάλο και η ροπη οσο πιο πισω ηταν τεραστια ακουμπουσαν τις σαρισσες στον ωμο η κατω απο την μασχαλη απο τους μπροστινους τους.Στο κέντρο πάντα υπηρχαν οι φαλλαγιτες με τις σαρισσες και λογω οτι ήταν πολυ δισκαμπτει σε ελιγμους και ευκολη λια σε υπερφαλλαγιση πάντα στο ελεύθερο ακρο τους υπηρχαν οπλιτες με με μεγαλη θορακιση που ο σκοπος τους ηταν να προστατευουν το κεντρο και κανενας αλλος γι αυτο ονομαζοντουσαν υπασπιστες οι θωρακιτε οπλιτες.Στην συγκεκριμενη μαχη επειδη ηξερε οτι θα περικυκλωθει εφάρμωσε την στρατιγικη της λοξης φάλλαγας με αποτελεσμα το αριστερο τμημα του παρμενιωνα που θα δεχοταν την πιο σφορδη επιθεση να απέχει απο τον περσικο στρατο εκατονταδες μετρα σε σχεση με το κεντρο και δεξια πλευρα.Δευτερον δημιουργησε μια εφεδρικη γραμμη πισω απο την κυρια που ηταν οπλιτες ελαφρη πεζικο και σκοπο είχαν να συνδραμουν οποια πλευρα πηγαινε να υπερφαλλαγιστει.Το ιππικο της δεξιας πλευρας που ηταν το καλυτερο και περισσοτερο (αριστερα είχε το αξιο θεσσαλικο ιππικο με διαταγη να κρατησει εδαφος) το εβαλε να κινηθει δεξια και να απομακρυνθει τακτικα απο το πεδιο της μαχης και απο πισω του λογω της σκονης που σηκωσαν τα αλογα εκρυψε μεγαλο αριθμο απο πελταστες και ελαφρη πεζικο   καθως το πεζικο ξεκινησε την εφορμιση.Ο Δαριος επειδη φοβηθηκε οτι θα τραβηχτει η μαχη μακρια απο το ισιο τερεν που ειχε δημιουργησει για το πολυαριθμο ιππικο και τα δρεπανιφορα αρματα. γι αυτο διεταξε την αμμεση επιθεση των αρματων και της πλευρας του ιππικου που ηταν απεναντι απο τους θεσσαλους και ακολουθησε το ιππικο του Αλεξανδρου με το αλλο ιππικο.Καθως η μαχη πεζικου ειχε ξεκινησει και το κεντρο πιεζε και κερδιζε εδαφος ο παρμενιωνας μετα βιας κρατουσε την γραμμη να μην σπασει ο δαριος εστειλε και τους αθανατους να ριχτουν στην μαχη αφηνοντας τον σκετικα ακαλυπτο.Οταν το ειδε αυτο ο αλεξανδρος διεταξε καταμετωπο επιθεση και καθηλωση του αντιπαλου ιππικου με την βοηθεια του ελαφρους ιππικου και αυτος με την βασιλικη υλη κατευθυνθηκε κατευθειαν στα νωτα του δαριου.Τοτε οταν ειδε το αντιπαλο πεζικο στο κεντρο να προχωραει και ο αλεξανδρος απο διπλα να ειναι μια αναπνοει το εβαλε στα ποδια.Η αριστερη πλευρα σχεδον τραπηκε σε φυγει και μονο οταν ο Αλεξανδρος με το δικο του ιππικο πηγε για βοηθεια καταφεραν να διωξουν το πολυ καλο και πολυαριθμο ιππικο του δαρειου και μονο οταν καταλαβε οτι η μαχη χαθηκε.",1,0,7,,5 months ago,,,,
